user_id,gender,age,age_group,city,destination,travel_type,previous_trips,is_subscriber,used_discount,base_price,discount_amount,final_amount,package_type,rating
43756,Female,24,18-25,Hyderabad,Singapore,Business,4,1,1,47689,500,47189,Standard,4.6
63268,Male,26,26-35,Delhi,Singapore,Adventure,0,0,0,47792,0,47792,Standard,4.1
49214,Female,36,36-45,Pune,Goa,Business,2,1,1,38913,3964,34949,Standard,3.8
91871,Male,57,46-60,Delhi,Bangkok,Adventure,3,0,0,35151,0,35151,Standard,4.4
38602,Female,39,36-45,Mumbai,Manali,Leisure,7,1,0,17608,0,17608,Premium,4.9
63331,Female,35,26-35,Hyderabad,Manali,Adventure,5,1,0,44983,0,44983,Standard,3.2
58901,Female,40,36-45,Hyderabad,Paris,Honeymoon,5,0,1,26658,890,25768,Premium,4.8
73416,Male,19,18-25,Delhi,Singapore,Honeymoon,3,0,1,49943,4118,45825,Standard,3.6
42196,Male,28,26-35,Hyderabad,Singapore,Business,1,1,1,34064,1394,32670,Standard,3.0
15626,Female,48,46-60,Mumbai,Bangkok,Leisure,2,0,1,12011,493,11518,Standard,4.5
17424,Male,50,46-60,Mumbai,Singapore,Leisure,2,1,1,29182,2439,26743,Standard,4.6
22857,Female,31,26-35,Mumbai,Bangkok,Business,5,0,1,29268,3371,25897,Premium,3.6
29982,Female,33,26-35,Pune,Singapore,Honeymoon,1,1,0,37130,0,37130,Standard,4.6
86961,Male,28,26-35,Kolkata,Singapore,Adventure,3,1,1,36226,4110,32116,Standard,4.6
11980,Male,50,46-60,Delhi,Bangkok,Business,2,0,0,24169,0,24169,Premium,4.4
58290,Male,24,18-25,Hyderabad,Dubai,Adventure,2,0,1,26438,4901,21537,Standard,3.1
36431,Male,48,46-60,Mumbai,Jaipur,Adventure,3,0,0,6742,0,6742,Standard,4.3
94976,Female,31,26-35,Delhi,Singapore,Leisure,5,1,0,38895,0,38895,Premium,4.9
92711,Male,45,36-45,Delhi,Dubai,Honeymoon,3,1,1,21426,3057,18369,Premium,4.2
36385,Male,33,26-35,Kolkata,Manali,Adventure,1,1,0,18634,0,18634,Standard,3.7
48158,Female,36,36-45,Pune,Singapore,Honeymoon,3,0,0,7933,0,7933,Premium,4.1
33019,Male,34,26-35,Hyderabad,Manali,Leisure,1,0,1,46931,913,46018,Standard,5.0
28639,Male,43,36-45,Pune,Paris,Business,3,0,0,35149,0,35149,Standard,3.9
95530,Male,23,18-25,Hyderabad,Jaipur,Business,2,1,1,40531,4228,36303,Premium,4.7
31563,Male,26,26-35,Mumbai,Goa,Leisure,5,0,1,6663,1704,4959,Standard,3.3
49341,Female,34,26-35,Mumbai,Jaipur,Leisure,4,1,1,12329,2822,9507,Standard,3.1
15776,Female,48,46-60,Delhi,Singapore,Adventure,5,0,1,43480,3431,40049,Standard,3.8
46444,Male,29,26-35,Hyderabad,Singapore,Leisure,1,1,1,29737,854,28883,Standard,3.3
78916,Male,40,36-45,Hyderabad,Bangkok,Business,1,0,0,4000,0,4000,Premium,3.7
18711,Female,22,18-25,Pune,Jaipur,Honeymoon,1,0,0,20839,0,20839,Standard,4.4
84318,Male,53,46-60,Mumbai,Jaipur,Honeymoon,2,0,0,25005,0,25005,Premium,3.9
92970,Male,53,46-60,Bangalore,Paris,Honeymoon,2,1,1,12586,3806,8780,Standard,3.6
95553,Male,20,18-25,Delhi,Kerala,Honeymoon,1,1,0,8694,0,8694,Premium,4.8
40707,Male,41,36-45,Hyderabad,Manali,Leisure,1,0,1,29137,2017,27120,Standard,3.0
49110,Male,34,26-35,Kolkata,Bangkok,Leisure,4,0,0,15032,0,15032,Premium,4.6
71788,Male,56,46-60,Kolkata,Goa,Honeymoon,6,1,1,12661,1391,11270,Premium,4.2
92879,Male,43,36-45,Bangalore,Bangkok,Leisure,3,1,0,40468,0,40468,Premium,3.1
48827,Male,21,18-25,Mumbai,Kerala,Adventure,1,0,0,23679,0,23679,Standard,3.1
15655,Male,29,26-35,Mumbai,Jaipur,Leisure,6,1,0,33057,0,33057,Standard,3.3
54859,Female,18,18-25,Mumbai,Goa,Adventure,2,0,0,49978,0,49978,Standard,5.0
63625,Female,38,36-45,Pune,Jaipur,Adventure,3,0,0,18052,0,18052,Standard,3.2
62098,Female,36,36-45,Kolkata,Bangkok,Leisure,7,1,0,15371,0,15371,Standard,4.5
25251,Male,38,36-45,Mumbai,Manali,Honeymoon,3,1,0,43554,0,43554,Premium,3.8
10526,Male,35,26-35,Kolkata,Goa,Adventure,5,0,0,8366,0,8366,Standard,3.5
78760,Female,20,18-25,Bangalore,Kerala,Leisure,4,1,1,4907,3967,940,Standard,4.2
57837,Male,49,46-60,Delhi,Dubai,Business,4,1,0,6588,0,6588,Premium,3.7
21536,Female,27,26-35,Pune,Manali,Honeymoon,4,1,1,29891,4476,25415,Premium,3.6
38541,Male,57,46-60,Hyderabad,Kerala,Business,6,1,0,10983,0,10983,Premium,3.5
89083,Female,32,26-35,Bangalore,Goa,Adventure,3,0,1,34757,2421,32336,Standard,3.9
61027,Female,22,18-25,Kolkata,Jaipur,Business,3,0,0,34540,0,34540,Premium,3.3
44531,Female,21,18-25,Bangalore,Kerala,Leisure,4,0,1,13457,1906,11551,Standard,4.7
18712,Male,45,36-45,Hyderabad,Jaipur,Honeymoon,7,0,1,18325,1829,16496,Standard,4.2
75455,Female,21,18-25,Pune,Manali,Adventure,2,1,0,20641,0,20641,Standard,3.1
84744,Male,32,26-35,Delhi,Manali,Leisure,1,0,1,5207,4726,481,Standard,3.9
15109,Male,34,26-35,Hyderabad,Kerala,Honeymoon,2,0,1,16469,4953,11516,Premium,4.3
59268,Male,20,18-25,Pune,Jaipur,Adventure,3,0,0,11971,0,11971,Standard,4.7
64615,Male,27,26-35,Kolkata,Goa,Adventure,2,1,1,10267,4464,5803,Premium,3.0
92503,Male,59,46-60,Hyderabad,Kerala,Adventure,3,1,1,30730,4612,26118,Premium,3.9
39759,Male,40,36-45,Bangalore,Dubai,Adventure,4,0,0,3555,0,3555,Standard,4.4
95708,Male,35,26-35,Mumbai,Bangkok,Business,0,1,0,43928,0,43928,Standard,3.4
70112,Female,18,18-25,Bangalore,Paris,Business,5,1,1,42593,4263,38330,Standard,3.4
36589,Female,52,46-60,Kolkata,Manali,Business,0,1,1,6092,833,5259,Premium,4.0
40015,Female,48,46-60,Delhi,Jaipur,Adventure,5,1,1,37041,3209,33832,Standard,4.8
39009,Male,18,18-25,Hyderabad,Goa,Business,4,0,1,4212,1584,2628,Premium,3.8
93309,Male,20,18-25,Delhi,Manali,Honeymoon,4,0,1,33017,871,32146,Standard,4.0
72046,Male,20,18-25,Kolkata,Goa,Adventure,4,0,1,29468,2370,27098,Premium,4.3
36143,Male,54,46-60,Hyderabad,Manali,Honeymoon,2,0,1,44753,1245,43508,Premium,3.6
16154,Female,36,36-45,Pune,Jaipur,Honeymoon,1,0,0,5719,0,5719,Standard,4.7
31804,Male,46,46-60,Pune,Goa,Business,2,0,1,31890,2800,29090,Standard,4.9
51688,Female,42,36-45,Bangalore,Jaipur,Adventure,5,0,1,30664,1076,29588,Premium,4.3
74288,Male,50,46-60,Bangalore,Goa,Business,2,0,0,26043,0,26043,Premium,4.3
61195,Female,53,46-60,Kolkata,Manali,Business,1,1,1,36830,2771,34059,Premium,4.3
30581,Male,46,46-60,Pune,Paris,Business,5,1,0,19142,0,19142,Standard,3.4
62648,Female,43,36-45,Hyderabad,Bangkok,Adventure,3,0,1,29400,432,28968,Standard,4.5
40087,Male,21,18-25,Pune,Bangkok,Adventure,1,0,1,36468,4583,31885,Standard,3.7
59930,Female,31,26-35,Bangalore,Paris,Business,0,0,1,9489,3769,5720,Standard,5.0
42981,Male,44,36-45,Kolkata,Bangkok,Honeymoon,5,1,1,44262,2623,41639,Premium,4.5
79298,Female,50,46-60,Pune,Kerala,Honeymoon,3,1,0,8249,0,8249,Premium,4.2
56167,Female,39,36-45,Kolkata,Dubai,Adventure,3,0,0,25995,0,25995,Standard,4.8
85304,Male,20,18-25,Pune,Dubai,Leisure,2,0,1,32017,2108,29909,Premium,4.9
53408,Female,40,36-45,Delhi,Kerala,Business,2,0,1,42745,2417,40328,Premium,4.6
49499,Male,38,36-45,Pune,Kerala,Business,3,0,1,35191,1434,33757,Standard,4.5
62269,Male,58,46-60,Bangalore,Singapore,Leisure,2,0,0,25721,0,25721,Premium,3.1
48559,Male,40,36-45,Hyderabad,Jaipur,Adventure,5,0,1,5991,2181,3810,Standard,4.4
84319,Female,21,18-25,Bangalore,Goa,Honeymoon,3,0,1,34056,221,33835,Standard,3.7
58787,Female,38,36-45,Bangalore,Dubai,Adventure,4,1,1,23241,4077,19164,Standard,4.9
45488,Male,54,46-60,Bangalore,Manali,Honeymoon,3,0,1,12394,4327,8067,Standard,4.2
84441,Male,48,46-60,Kolkata,Kerala,Honeymoon,5,0,1,8871,3582,5289,Standard,3.7
84663,Female,38,36-45,Mumbai,Bangkok,Adventure,1,0,0,5691,0,5691,Premium,3.7
32431,Female,43,36-45,Mumbai,Paris,Business,3,0,0,17496,0,17496,Premium,4.1
71681,Female,58,46-60,Delhi,Goa,Business,4,1,0,7502,0,7502,Premium,4.0
73483,Male,52,46-60,Bangalore,Singapore,Business,2,0,1,4204,4217,-13,Premium,3.8
59153,Male,55,46-60,Mumbai,Paris,Honeymoon,1,0,1,20676,2028,18648,Standard,3.4
16368,Male,41,36-45,Delhi,Bangkok,Business,1,0,1,14752,2084,12668,Standard,4.6
37424,Male,28,26-35,Kolkata,Kerala,Honeymoon,3,1,0,48549,0,48549,Standard,3.9
55004,Male,58,46-60,Bangalore,Goa,Business,3,1,1,21622,3253,18369,Standard,3.2
93869,Female,46,46-60,Hyderabad,Kerala,Adventure,1,0,1,33055,515,32540,Premium,3.2
98652,Male,20,18-25,Kolkata,Dubai,Leisure,6,0,0,36321,0,36321,Standard,3.5
66985,Female,18,18-25,Delhi,Dubai,Honeymoon,2,0,1,32790,2835,29955,Standard,4.1
60069,Female,36,36-45,Kolkata,Jaipur,Adventure,1,0,1,49680,2529,47151,Standard,3.3
62326,Male,39,36-45,Hyderabad,Bangkok,Honeymoon,6,1,1,18980,4330,14650,Premium,3.4
91061,Female,31,26-35,Kolkata,Singapore,Honeymoon,3,0,1,13984,1813,12171,Standard,4.0
33398,Male,31,26-35,Delhi,Goa,Adventure,1,0,1,39701,4670,35031,Premium,3.4
60861,Female,33,26-35,Hyderabad,Singapore,Business,2,0,1,17356,2300,15056,Premium,4.7
85897,Male,50,46-60,Hyderabad,Manali,Honeymoon,2,0,1,42887,1008,41879,Standard,4.2
91905,Male,30,26-35,Kolkata,Singapore,Leisure,4,0,1,38182,4811,33371,Standard,3.2
78577,Female,55,46-60,Hyderabad,Kerala,Leisure,3,0,1,18045,713,17332,Standard,3.3
75641,Male,29,26-35,Kolkata,Kerala,Adventure,3,0,0,13793,0,13793,Standard,3.4
19078,Female,55,46-60,Bangalore,Dubai,Leisure,5,1,1,41599,4780,36819,Standard,4.3
35003,Male,56,46-60,Hyderabad,Jaipur,Adventure,1,0,1,8504,2096,6408,Standard,3.2
72768,Male,50,46-60,Kolkata,Bangkok,Adventure,3,1,0,30980,0,30980,Standard,3.1
61047,Male,50,46-60,Bangalore,Kerala,Honeymoon,5,0,1,4689,1338,3351,Standard,4.5
81626,Female,46,46-60,Hyderabad,Dubai,Adventure,3,1,1,27527,323,27204,Premium,4.0
67660,Female,22,18-25,Bangalore,Paris,Adventure,3,1,1,6952,2102,4850,Standard,4.7
59786,Male,23,18-25,Pune,Dubai,Business,2,0,0,41950,0,41950,Standard,4.6
11925,Female,48,46-60,Hyderabad,Goa,Honeymoon,4,0,0,12527,0,12527,Standard,3.5
93976,Male,33,26-35,Pune,Bangkok,Leisure,4,0,0,15272,0,15272,Standard,3.4
36015,Female,48,46-60,Delhi,Jaipur,Business,4,0,0,25486,0,25486,Standard,4.0
43320,Female,42,36-45,Delhi,Kerala,Business,0,0,1,49807,4960,44847,Premium,3.2
74881,Male,50,46-60,Kolkata,Goa,Honeymoon,4,0,0,13349,0,13349,Standard,4.3
36289,Male,30,26-35,Mumbai,Manali,Honeymoon,2,0,1,17508,3493,14015,Standard,3.0
13389,Male,27,26-35,Pune,Manali,Business,2,0,1,20728,2238,18490,Standard,4.6
35683,Male,41,36-45,Pune,Dubai,Honeymoon,5,1,1,13755,1444,12311,Premium,4.8
23629,Male,27,26-35,Delhi,Jaipur,Honeymoon,3,0,1,4980,398,4582,Standard,5.0
71550,Female,58,46-60,Pune,Singapore,Adventure,2,0,1,44020,4282,39738,Standard,3.7
34826,Female,48,46-60,Mumbai,Jaipur,Honeymoon,5,0,1,27424,2330,25094,Premium,4.1
36630,Male,30,26-35,Bangalore,Jaipur,Adventure,2,1,0,18506,0,18506,Standard,4.7
56163,Male,20,18-25,Bangalore,Jaipur,Business,1,0,1,39181,1530,37651,Standard,3.9
76435,Male,51,46-60,Mumbai,Dubai,Business,3,0,0,4891,0,4891,Premium,3.7
21653,Female,45,36-45,Pune,Goa,Leisure,3,0,1,34378,4673,29705,Standard,3.1
37961,Male,36,36-45,Pune,Dubai,Honeymoon,1,0,0,10742,0,10742,Premium,3.8
91941,Male,40,36-45,Pune,Singapore,Business,3,0,1,22740,1182,21558,Standard,3.2
84137,Female,49,46-60,Kolkata,Goa,Adventure,1,0,0,33680,0,33680,Standard,3.7
43662,Female,30,26-35,Hyderabad,Singapore,Business,4,0,1,26807,4642,22165,Premium,3.7
66446,Female,50,46-60,Mumbai,Paris,Honeymoon,3,0,1,40910,3798,37112,Premium,4.3
31288,Female,51,46-60,Mumbai,Paris,Leisure,4,1,0,36536,0,36536,Standard,3.7
46877,Male,50,46-60,Mumbai,Bangkok,Leisure,3,1,0,20468,0,20468,Standard,3.8
25313,Female,22,18-25,Mumbai,Kerala,Business,6,0,1,11398,2665,8733,Standard,3.6
90885,Female,20,18-25,Mumbai,Kerala,Leisure,1,1,1,40656,3511,37145,Premium,4.2
82715,Male,24,18-25,Pune,Goa,Honeymoon,3,0,1,24356,3333,21023,Premium,3.8
20326,Male,41,36-45,Kolkata,Dubai,Honeymoon,5,1,1,19375,628,18747,Standard,4.9
11560,Male,39,36-45,Delhi,Singapore,Leisure,2,0,0,29475,0,29475,Premium,4.8
89148,Female,40,36-45,Pune,Singapore,Adventure,3,1,1,16312,2664,13648,Standard,3.5
93186,Male,47,46-60,Pune,Kerala,Leisure,2,0,0,29900,0,29900,Premium,3.8
36745,Female,35,26-35,Hyderabad,Kerala,Leisure,5,0,0,17250,0,17250,Premium,4.3
41890,Female,49,46-60,Delhi,Manali,Business,0,0,1,41025,3462,37563,Premium,3.0
30022,Female,24,18-25,Mumbai,Singapore,Adventure,1,0,1,42233,749,41484,Standard,3.5
62579,Male,50,46-60,Delhi,Dubai,Leisure,3,1,1,47560,4752,42808,Standard,3.6
80316,Female,22,18-25,Kolkata,Manali,Business,3,0,0,33331,0,33331,Standard,3.8
93847,Male,45,36-45,Bangalore,Dubai,Business,4,0,1,26436,2491,23945,Standard,4.8
38380,Male,25,18-25,Pune,Jaipur,Business,4,1,1,37394,4575,32819,Standard,3.2
12356,Male,32,26-35,Delhi,Singapore,Honeymoon,4,0,1,33965,1003,32962,Standard,3.1
80326,Female,21,18-25,Hyderabad,Jaipur,Business,5,0,1,48531,3419,45112,Standard,4.3
99899,Female,51,46-60,Kolkata,Paris,Business,3,1,1,34856,1332,33524,Standard,3.7
30049,Female,22,18-25,Bangalore,Paris,Honeymoon,4,0,1,3125,3712,-587,Standard,3.4
85717,Male,50,46-60,Kolkata,Goa,Honeymoon,0,0,1,29889,2696,27193,Standard,4.4
26082,Female,22,18-25,Mumbai,Singapore,Business,4,0,0,25665,0,25665,Standard,3.5
10661,Female,55,46-60,Bangalore,Kerala,Leisure,4,1,1,22701,4394,18307,Standard,4.1
47412,Female,51,46-60,Hyderabad,Manali,Adventure,1,0,0,8357,0,8357,Standard,3.8
12920,Female,43,36-45,Bangalore,Jaipur,Honeymoon,5,1,1,24806,1051,23755,Premium,3.7
70315,Female,18,18-25,Hyderabad,Dubai,Adventure,2,1,0,36837,0,36837,Standard,4.4
89561,Male,21,18-25,Mumbai,Singapore,Honeymoon,2,0,1,49452,3464,45988,Premium,4.2
18946,Male,56,46-60,Hyderabad,Goa,Business,3,0,1,6195,4922,1273,Standard,4.0
55500,Male,43,36-45,Kolkata,Dubai,Honeymoon,4,0,0,43003,0,43003,Premium,3.3
26309,Male,50,46-60,Delhi,Jaipur,Business,4,0,0,31085,0,31085,Standard,4.2
65230,Female,50,46-60,Kolkata,Singapore,Adventure,2,0,1,17837,4921,12916,Premium,4.4
40027,Male,25,18-25,Pune,Kerala,Leisure,1,1,1,41211,1421,39790,Standard,4.6
82541,Female,37,36-45,Kolkata,Jaipur,Business,5,1,0,36411,0,36411,Standard,3.6
69321,Male,33,26-35,Bangalore,Singapore,Adventure,4,0,1,43296,4324,38972,Standard,3.5
10956,Male,38,36-45,Mumbai,Singapore,Adventure,5,1,0,15234,0,15234,Standard,4.5
84131,Male,43,36-45,Pune,Jaipur,Honeymoon,3,1,0,33080,0,33080,Standard,3.9
57908,Female,40,36-45,Pune,Jaipur,Business,3,0,1,20132,833,19299,Standard,3.8
88339,Female,35,26-35,Pune,Dubai,Adventure,2,0,0,18930,0,18930,Premium,3.3
35963,Male,48,46-60,Delhi,Goa,Leisure,3,0,1,47696,1560,46136,Standard,3.9
49443,Female,59,46-60,Hyderabad,Jaipur,Honeymoon,1,0,0,40768,0,40768,Standard,4.5
49063,Male,29,26-35,Bangalore,Paris,Honeymoon,2,1,1,45776,2545,43231,Premium,3.9
90818,Male,18,18-25,Mumbai,Bangkok,Adventure,4,0,1,16905,4195,12710,Premium,4.7
14703,Male,59,46-60,Delhi,Goa,Business,2,1,0,32126,0,32126,Standard,3.0
75128,Female,26,26-35,Kolkata,Paris,Honeymoon,5,1,1,21157,3744,17413,Standard,3.4
82099,Male,20,18-25,Mumbai,Dubai,Business,4,1,0,43345,0,43345,Standard,4.2
35849,Male,43,36-45,Pune,Jaipur,Adventure,2,0,1,7919,3348,4571,Premium,4.3
41860,Male,26,26-35,Mumbai,Goa,Adventure,4,0,1,47608,857,46751,Premium,3.6
41585,Female,59,46-60,Mumbai,Kerala,Business,1,0,1,38516,444,38072,Standard,4.9
32015,Male,33,26-35,Kolkata,Jaipur,Leisure,4,0,0,7489,0,7489,Standard,3.7
87539,Female,41,36-45,Hyderabad,Singapore,Honeymoon,2,1,1,18215,3964,14251,Standard,3.8
53585,Male,31,26-35,Bangalore,Jaipur,Adventure,7,1,0,34114,0,34114,Premium,5.0
36958,Female,20,18-25,Pune,Kerala,Leisure,3,1,1,23575,404,23171,Premium,4.0
36017,Male,51,46-60,Hyderabad,Goa,Leisure,2,0,1,44044,1083,42961,Standard,4.2
86707,Male,50,46-60,Delhi,Jaipur,Business,6,0,0,30575,0,30575,Premium,4.1
55350,Female,41,36-45,Pune,Jaipur,Business,1,0,1,19799,4851,14948,Standard,3.4
22201,Female,26,26-35,Bangalore,Manali,Business,2,0,1,32266,1084,31182,Standard,5.0
39426,Male,30,26-35,Delhi,Manali,Leisure,4,1,0,9087,0,9087,Premium,3.1
27778,Female,19,18-25,Kolkata,Goa,Honeymoon,7,1,1,34394,2644,31750,Premium,5.0
55241,Male,24,18-25,Hyderabad,Goa,Business,5,0,0,48781,0,48781,Standard,3.9
52229,Male,38,36-45,Pune,Singapore,Honeymoon,2,0,0,49979,0,49979,Premium,3.4
96652,Male,36,36-45,Mumbai,Singapore,Business,4,0,1,40084,4101,35983,Standard,3.3
58364,Female,42,36-45,Bangalore,Bangkok,Leisure,5,1,0,39669,0,39669,Standard,4.3
94878,Male,39,36-45,Pune,Jaipur,Honeymoon,2,1,0,37110,0,37110,Standard,4.4
67056,Female,28,26-35,Mumbai,Paris,Honeymoon,2,1,0,48534,0,48534,Premium,4.8
37490,Male,50,46-60,Pune,Goa,Leisure,1,0,1,13631,3483,10148,Standard,3.5
29975,Female,49,46-60,Delhi,Kerala,Honeymoon,1,0,0,40182,0,40182,Premium,3.9
36723,Female,38,36-45,Mumbai,Jaipur,Leisure,3,0,0,16628,0,16628,Premium,4.9
33279,Male,56,46-60,Mumbai,Paris,Leisure,4,0,1,19226,3351,15875,Standard,3.9
88301,Female,37,36-45,Pune,Manali,Adventure,2,1,1,31964,318,31646,Premium,3.9
21561,Male,25,18-25,Kolkata,Singapore,Business,1,0,1,14005,4893,9112,Standard,3.6
76061,Male,59,46-60,Kolkata,Kerala,Adventure,1,0,0,7611,0,7611,Premium,4.7
98397,Male,54,46-60,Hyderabad,Goa,Leisure,5,1,0,20463,0,20463,Standard,3.7
59153,Male,26,26-35,Delhi,Jaipur,Leisure,1,0,1,14818,2108,12710,Standard,4.3
43142,Male,42,36-45,Kolkata,Manali,Honeymoon,2,1,0,44268,0,44268,Standard,3.4
36916,Female,42,36-45,Pune,Bangkok,Leisure,2,1,1,5872,626,5246,Standard,4.2
74324,Male,50,46-60,Kolkata,Dubai,Leisure,1,0,1,49430,2849,46581,Premium,4.9
54965,Female,19,18-25,Hyderabad,Manali,Leisure,4,1,1,14130,2526,11604,Premium,4.6
14648,Female,36,36-45,Bangalore,Jaipur,Business,2,0,1,16855,839,16016,Premium,3.1
45133,Male,37,36-45,Hyderabad,Bangkok,Adventure,2,0,1,49191,1403,47788,Standard,4.3
60677,Female,59,46-60,Mumbai,Singapore,Adventure,2,0,0,15050,0,15050,Premium,4.1
80135,Male,58,46-60,Mumbai,Paris,Business,4,0,1,24331,3965,20366,Standard,3.7
45046,Female,59,46-60,Kolkata,Kerala,Business,8,0,1,13031,2963,10068,Premium,4.7
57064,Female,46,46-60,Kolkata,Kerala,Business,2,0,0,44113,0,44113,Premium,4.6
79350,Female,23,18-25,Hyderabad,Dubai,Adventure,3,0,0,11301,0,11301,Premium,4.3
55893,Male,34,26-35,Hyderabad,Kerala,Adventure,3,0,0,27913,0,27913,Standard,4.5
71272,Female,42,36-45,Pune,Dubai,Leisure,0,0,1,3506,1256,2250,Premium,3.4
77649,Male,55,46-60,Delhi,Bangkok,Adventure,3,0,0,46180,0,46180,Premium,4.8
74674,Female,21,18-25,Pune,Singapore,Honeymoon,3,0,1,11163,3988,7175,Standard,4.3
23760,Female,47,46-60,Mumbai,Dubai,Adventure,7,1,1,38985,1807,37178,Standard,3.9
31927,Female,37,36-45,Pune,Goa,Business,3,0,0,7894,0,7894,Standard,3.4
96475,Female,20,18-25,Hyderabad,Jaipur,Adventure,2,0,1,46406,2569,43837,Premium,4.4
71367,Male,40,36-45,Pune,Bangkok,Leisure,0,0,0,36756,0,36756,Standard,3.2
22588,Male,35,26-35,Bangalore,Kerala,Adventure,5,1,0,47392,0,47392,Premium,3.6
62233,Female,43,36-45,Delhi,Dubai,Business,2,0,1,33714,735,32979,Standard,4.1
54738,Female,53,46-60,Hyderabad,Manali,Honeymoon,2,0,0,45966,0,45966,Standard,4.3
43397,Male,25,18-25,Kolkata,Paris,Business,3,0,1,45826,960,44866,Standard,3.0
92189,Male,34,26-35,Pune,Jaipur,Honeymoon,2,0,1,37230,407,36823,Standard,3.0
86367,Male,48,46-60,Hyderabad,Singapore,Leisure,1,1,0,28629,0,28629,Standard,3.2
81260,Male,54,46-60,Kolkata,Kerala,Leisure,5,1,0,46560,0,46560,Standard,4.5
86619,Female,50,46-60,Kolkata,Manali,Adventure,2,0,1,31738,4205,27533,Premium,4.1
29816,Female,44,36-45,Mumbai,Goa,Leisure,2,1,0,48543,0,48543,Standard,4.2
52240,Male,21,18-25,Mumbai,Dubai,Leisure,4,0,1,41425,225,41200,Standard,4.2
16276,Male,39,36-45,Hyderabad,Manali,Business,1,0,1,41005,706,40299,Standard,3.1
89530,Male,43,36-45,Hyderabad,Jaipur,Business,1,0,0,24860,0,24860,Premium,3.3
33499,Male,49,46-60,Bangalore,Kerala,Adventure,3,0,1,27823,4673,23150,Standard,4.5
98576,Male,41,36-45,Delhi,Manali,Adventure,1,0,0,18673,0,18673,Standard,4.3
92495,Male,52,46-60,Delhi,Goa,Adventure,2,0,0,37398,0,37398,Standard,3.9
81635,Female,54,46-60,Hyderabad,Paris,Adventure,5,1,0,13698,0,13698,Premium,3.0
95112,Female,49,46-60,Mumbai,Bangkok,Business,3,1,0,18461,0,18461,Standard,3.8
45946,Female,24,18-25,Pune,Dubai,Adventure,2,0,0,3725,0,3725,Standard,3.5
65204,Male,50,46-60,Bangalore,Jaipur,Adventure,1,0,0,42917,0,42917,Standard,4.4
61886,Male,48,46-60,Delhi,Kerala,Leisure,4,0,1,26682,4091,22591,Standard,4.6
81652,Male,29,26-35,Hyderabad,Bangkok,Adventure,5,0,0,46383,0,46383,Standard,4.0
25563,Female,28,26-35,Mumbai,Dubai,Honeymoon,3,0,1,32565,4794,27771,Standard,3.8
19847,Male,41,36-45,Mumbai,Dubai,Leisure,6,1,1,22867,4066,18801,Standard,3.5
36155,Male,25,18-25,Mumbai,Singapore,Business,5,1,1,34199,368,33831,Standard,3.2
89671,Female,49,46-60,Pune,Dubai,Honeymoon,4,0,0,5691,0,5691,Premium,3.7
93310,Male,55,46-60,Kolkata,Manali,Adventure,4,0,1,46109,4335,41774,Standard,4.4
77278,Female,39,36-45,Pune,Manali,Leisure,2,1,1,7152,3509,3643,Standard,4.3
28309,Female,51,46-60,Mumbai,Bangkok,Adventure,3,1,1,47224,708,46516,Standard,3.8
10619,Male,36,36-45,Hyderabad,Paris,Leisure,6,0,1,7526,4276,3250,Standard,4.9
93194,Female,37,36-45,Bangalore,Goa,Adventure,3,0,1,18102,1073,17029,Standard,4.9
60108,Male,31,26-35,Pune,Kerala,Honeymoon,1,0,0,21895,0,21895,Standard,4.8
44707,Female,50,46-60,Hyderabad,Bangkok,Business,5,0,1,23641,381,23260,Standard,3.9
30337,Male,27,26-35,Mumbai,Kerala,Honeymoon,3,1,0,45155,0,45155,Premium,4.5
91537,Female,33,26-35,Bangalore,Bangkok,Honeymoon,1,0,1,24485,4960,19525,Standard,4.9
76504,Male,21,18-25,Delhi,Jaipur,Business,2,1,1,13336,607,12729,Standard,4.5
57614,Female,44,36-45,Delhi,Manali,Leisure,2,1,0,11330,0,11330,Standard,3.6
10281,Female,45,36-45,Hyderabad,Dubai,Leisure,1,0,1,31812,1814,29998,Standard,3.1
37420,Female,33,26-35,Bangalore,Goa,Business,4,0,1,28912,2722,26190,Premium,4.9
90896,Male,50,46-60,Hyderabad,Bangkok,Adventure,3,0,0,22411,0,22411,Premium,5.0
49030,Male,36,36-45,Bangalore,Jaipur,Leisure,5,1,1,37212,295,36917,Standard,4.4
11058,Female,38,36-45,Bangalore,Kerala,Honeymoon,2,0,1,49937,3303,46634,Premium,3.6
96213,Male,39,36-45,Hyderabad,Jaipur,Business,2,0,1,13604,3539,10065,Standard,4.7
86260,Female,26,26-35,Bangalore,Jaipur,Honeymoon,1,0,1,7633,2995,4638,Standard,4.9
38404,Male,26,26-35,Pune,Kerala,Leisure,5,1,1,31113,2640,28473,Standard,4.0
39856,Female,26,26-35,Mumbai,Jaipur,Business,4,0,0,45252,0,45252,Standard,3.6
19200,Male,44,36-45,Bangalore,Paris,Business,3,1,1,25599,598,25001,Standard,3.8
74178,Female,34,26-35,Pune,Jaipur,Leisure,5,0,1,10584,1461,9123,Standard,3.1
43997,Female,25,18-25,Bangalore,Goa,Leisure,2,0,0,43143,0,43143,Premium,4.1
35611,Female,33,26-35,Pune,Bangkok,Business,4,0,1,28769,1856,26913,Standard,3.8
51235,Female,35,26-35,Hyderabad,Manali,Adventure,1,1,1,47774,1007,46767,Standard,4.8
45057,Male,50,46-60,Delhi,Goa,Business,0,0,1,48223,4045,44178,Premium,3.6
